"","coords","survey","surveyID"
"2462","-62.875,48.625","GSL-S",8
"2463","-62.375,48.375","GSL-S",8
"2464","-61.875,48.125","GSL-S",8
"2465","-62.625,48.125","GSL-S",8
"2466","-61.125,48.125","GSL-S",8
"2467","-61.375,48.125","GSL-S",8
"2468","-60.875,47.875","GSL-S",8
"2469","-61.375,47.875","GSL-S",8
"2470","-60.625,47.875","GSL-S",8
"2471","-61.125,47.875","GSL-S",8
"2472","-61.625,48.125","GSL-S",8
"2473","-60.875,48.125","GSL-S",8
"2474","-61.625,48.375","GSL-S",8
"2475","-63.875,48.125","GSL-S",8
"2476","-64.375,47.875","GSL-S",8
"2477","-64.125,48.375","GSL-S",8
"2478","-64.625,48.125","GSL-S",8
"2479","-64.375,48.125","GSL-S",8
"2480","-64.375,48.375","GSL-S",8
"2481","-64.625,48.375","GSL-S",8
"2482","-64.125,47.875","GSL-S",8
"2483","-64.125,48.125","GSL-S",8
"2484","-63.875,47.875","GSL-S",8
"2485","-64.875,48.125","GSL-S",8
"2486","-64.875,47.875","GSL-S",8
"2487","-63.125,47.625","GSL-S",8
"2488","-62.625,47.875","GSL-S",8
"2489","-62.875,48.125","GSL-S",8
"2490","-63.375,48.125","GSL-S",8
"2491","-63.625,47.875","GSL-S",8
"2492","-63.625,48.125","GSL-S",8
"2493","-63.125,47.875","GSL-S",8
"2494","-63.125,48.125","GSL-S",8
"2495","-63.625,47.625","GSL-S",8
"2496","-62.875,47.875","GSL-S",8
"2497","-62.625,47.625","GSL-S",8
"2498","-63.375,47.625","GSL-S",8
"2499","-63.375,47.875","GSL-S",8
"2500","-62.875,47.625","GSL-S",8
"2501","-62.375,47.625","GSL-S",8
"2502","-61.625,47.875","GSL-S",8
"2503","-61.875,47.625","GSL-S",8
"2504","-62.125,47.875","GSL-S",8
"2505","-61.625,47.625","GSL-S",8
"2506","-62.125,47.375","GSL-S",8
"2507","-62.125,47.625","GSL-S",8
"2508","-61.875,47.875","GSL-S",8
"2509","-62.375,47.875","GSL-S",8
"2510","-61.375,47.375","GSL-S",8
"2511","-61.375,47.625","GSL-S",8
"2512","-62.375,47.375","GSL-S",8
"2513","-65.375,47.875","GSL-S",8
"2514","-65.625,48.125","GSL-S",8
"2515","-65.625,47.875","GSL-S",8
"2516","-65.125,47.875","GSL-S",8
"2517","-65.875,48.125","GSL-S",8
"2518","-65.875,47.875","GSL-S",8
"2519","-64.625,47.375","GSL-S",8
"2520","-65.125,48.125","GSL-S",8
"2521","-65.375,47.625","GSL-S",8
"2522","-64.125,47.625","GSL-S",8
"2523","-64.625,47.625","GSL-S",8
"2524","-64.375,47.375","GSL-S",8
"2525","-64.125,47.375","GSL-S",8
"2526","-64.125,47.125","GSL-S",8
"2527","-63.875,47.625","GSL-S",8
"2528","-64.375,47.125","GSL-S",8
"2529","-64.375,47.625","GSL-S",8
"2530","-63.875,47.375","GSL-S",8
"2531","-63.375,47.375","GSL-S",8
"2532","-63.625,47.375","GSL-S",8
"2533","-63.625,47.125","GSL-S",8
"2534","-63.375,47.125","GSL-S",8
"2535","-63.875,47.125","GSL-S",8
"2536","-62.875,47.375","GSL-S",8
"2537","-63.125,46.875","GSL-S",8
"2538","-62.625,47.125","GSL-S",8
"2539","-62.875,46.875","GSL-S",8
"2540","-62.625,47.375","GSL-S",8
"2541","-62.125,47.125","GSL-S",8
"2542","-62.625,46.875","GSL-S",8
"2543","-62.875,47.125","GSL-S",8
"2544","-63.125,47.125","GSL-S",8
"2545","-62.375,46.875","GSL-S",8
"2546","-62.375,47.125","GSL-S",8
"2547","-63.125,47.375","GSL-S",8
"2548","-62.125,46.875","GSL-S",8
"2549","-64.625,47.125","GSL-S",8
"2550","-64.125,46.875","GSL-S",8
"2551","-64.625,46.875","GSL-S",8
"2552","-64.375,46.875","GSL-S",8
"2553","-64.625,46.625","GSL-S",8
"2554","-64.875,47.125","GSL-S",8
"2555","-63.375,46.875","GSL-S",8
"2556","-63.125,46.625","GSL-S",8
"2557","-63.375,46.625","GSL-S",8
"2558","-63.875,46.875","GSL-S",8
"2559","-63.125,46.375","GSL-S",8
"2560","-63.625,46.625","GSL-S",8
"2561","-62.875,46.625","GSL-S",8
"2562","-63.625,46.875","GSL-S",8
"2563","-63.875,46.625","GSL-S",8
"2564","-63.125,45.875","GSL-S",8
"2565","-63.375,46.125","GSL-S",8
"2566","-63.625,46.125","GSL-S",8
"2567","-62.875,45.875","GSL-S",8
"2568","-62.625,45.875","GSL-S",8
"2569","-63.125,46.125","GSL-S",8
"2570","-63.375,45.875","GSL-S",8
"2571","-63.625,45.875","GSL-S",8
"2572","-62.625,46.625","GSL-S",8
"2573","-62.375,46.625","GSL-S",8
"2574","-62.125,46.625","GSL-S",8
"2575","-61.875,46.375","GSL-S",8
"2576","-61.875,46.125","GSL-S",8
"2577","-62.125,46.375","GSL-S",8
"2578","-62.125,46.125","GSL-S",8
"2579","-62.125,45.875","GSL-S",8
"2580","-62.375,45.875","GSL-S",8
"2581","-62.375,46.125","GSL-S",8
"2582","-61.875,46.625","GSL-S",8
"2583","-61.875,45.875","GSL-S",8
"2584","-62.375,46.375","GSL-S",8
"2585","-62.875,46.375","GSL-S",8
"2586","-61.625,46.375","GSL-S",8
"2587","-62.625,46.375","GSL-S",8
"2588","-61.375,46.875","GSL-S",8
"2589","-61.125,46.625","GSL-S",8
"2590","-61.375,46.625","GSL-S",8
"2591","-61.625,46.625","GSL-S",8
"2592","-61.875,47.125","GSL-S",8
"2593","-61.125,47.125","GSL-S",8
"2594","-61.625,47.125","GSL-S",8
"2595","-60.875,46.875","GSL-S",8
"2596","-61.625,46.875","GSL-S",8
"2597","-61.375,47.125","GSL-S",8
"2598","-61.875,46.875","GSL-S",8
"2599","-61.125,46.875","GSL-S",8
"2600","-61.375,46.375","GSL-S",8
"2601","-60.875,47.125","GSL-S",8
"2602","-61.625,47.375","GSL-S",8
"2603","-60.875,47.375","GSL-S",8
"2604","-61.125,47.625","GSL-S",8
"2605","-60.625,47.625","GSL-S",8
"2606","-60.125,47.375","GSL-S",8
"2607","-60.375,47.125","GSL-S",8
"2608","-60.625,47.125","GSL-S",8
"2609","-60.375,47.625","GSL-S",8
"2610","-60.375,47.375","GSL-S",8
"2611","-60.625,47.375","GSL-S",8
"2612","-61.125,47.375","GSL-S",8
"2613","-60.875,47.625","GSL-S",8
"2614","-60.125,47.125","GSL-S",8
"2615","-60.625,46.875","GSL-S",8
"2616","-61.625,45.875","GSL-S",8
"2617","-61.625,45.625","GSL-S",8
"2618","-61.875,45.625","GSL-S",8
"2619","-62.375,45.625","GSL-S",8
"2620","-61.625,46.125","GSL-S",8
"2621","-61.375,46.125","GSL-S",8
"2622","-61.125,46.375","GSL-S",8
"2623","-9.625,54.375","IE-IGFS",9
"2624","-10.625,54.125","IE-IGFS",9
"2625","-10.375,54.375","IE-IGFS",9
"2626","-10.125,54.375","IE-IGFS",9
"2627","-9.875,54.375","IE-IGFS",9
"2628","-9.375,54.375","IE-IGFS",9
"2629","-9.625,54.625","IE-IGFS",9
"2630","-10.125,54.875","IE-IGFS",9
"2631","-10.625,54.625","IE-IGFS",9
"2632","-10.125,53.875","IE-IGFS",9
"2633","-9.875,53.875","IE-IGFS",9
"2634","-10.375,54.625","IE-IGFS",9
"2635","-9.875,54.625","IE-IGFS",9
"2636","-10.875,53.125","IE-IGFS",9
"2637","-10.625,53.125","IE-IGFS",9
"2638","-11.125,53.125","IE-IGFS",9
"2639","-10.875,53.625","IE-IGFS",9
"2640","-11.125,53.875","IE-IGFS",9
"2641","-10.875,53.375","IE-IGFS",9
"2642","-11.375,53.125","IE-IGFS",9
"2643","-10.125,53.375","IE-IGFS",9
"2644","-10.375,53.625","IE-IGFS",9
"2645","-10.625,53.875","IE-IGFS",9
"2646","-10.375,53.375","IE-IGFS",9
"2647","-11.375,53.625","IE-IGFS",9
"2648","-10.125,53.125","IE-IGFS",9
"2649","-9.625,53.125","IE-IGFS",9
"2650","-9.375,53.125","IE-IGFS",9
"2651","-9.875,53.125","IE-IGFS",9
"2652","-9.625,52.875","IE-IGFS",9
"2653","-9.375,52.875","IE-IGFS",9
"2654","-10.875,52.625","IE-IGFS",9
"2655","-11.125,52.875","IE-IGFS",9
"2656","-11.375,52.875","IE-IGFS",9
"2657","-11.375,52.125","IE-IGFS",9
"2658","-11.625,52.875","IE-IGFS",9
"2659","-10.875,52.875","IE-IGFS",9
"2660","-10.625,52.625","IE-IGFS",9
"2661","-11.625,52.625","IE-IGFS",9
"2662","-11.875,52.875","IE-IGFS",9
"2663","-11.875,52.375","IE-IGFS",9
"2664","-11.625,52.375","IE-IGFS",9
"2665","-11.875,52.625","IE-IGFS",9
"2666","-11.375,52.625","IE-IGFS",9
"2667","-11.375,52.375","IE-IGFS",9
"2668","-10.375,52.625","IE-IGFS",9
"2669","-9.875,52.875","IE-IGFS",9
"2670","-10.125,52.625","IE-IGFS",9
"2671","-9.875,52.625","IE-IGFS",9
"2672","-10.375,52.875","IE-IGFS",9
"2673","-10.625,51.875","IE-IGFS",9
"2674","-10.875,52.125","IE-IGFS",9
"2675","-11.125,52.125","IE-IGFS",9
"2676","-10.625,51.375","IE-IGFS",9
"2677","-10.875,51.625","IE-IGFS",9
"2678","-10.375,51.625","IE-IGFS",9
"2679","-10.375,52.125","IE-IGFS",9
"2680","-10.125,51.625","IE-IGFS",9
"2681","-11.125,51.625","IE-IGFS",9
"2682","-10.875,51.375","IE-IGFS",9
"2683","-10.875,51.875","IE-IGFS",9
"2684","-11.125,51.875","IE-IGFS",9
"2685","-10.375,51.875","IE-IGFS",9
"2686","-10.375,51.375","IE-IGFS",9
"2687","-7.375,52.125","IE-IGFS",9
"2688","-7.875,51.625","IE-IGFS",9
"2689","-7.625,51.875","IE-IGFS",9
"2690","-7.125,51.625","IE-IGFS",9
"2691","-7.125,51.875","IE-IGFS",9
"2692","-7.625,51.625","IE-IGFS",9
"2693","-7.375,51.875","IE-IGFS",9
"2694","-8.125,51.625","IE-IGFS",9
"2695","-7.375,51.625","IE-IGFS",9
"2696","-6.875,51.875","IE-IGFS",9
"2697","-5.875,51.625","IE-IGFS",9
"2698","-6.625,51.875","IE-IGFS",9
"2699","-6.375,52.125","IE-IGFS",9
"2700","-6.125,51.875","IE-IGFS",9
"2701","-6.125,51.625","IE-IGFS",9
"2702","-6.875,52.125","IE-IGFS",9
"2703","-6.375,51.875","IE-IGFS",9
"2704","-6.375,51.625","IE-IGFS",9
"2705","-5.875,51.875","IE-IGFS",9
"2706","-6.125,52.125","IE-IGFS",9
"2707","-6.625,51.625","IE-IGFS",9
"2708","-11.125,50.625","IE-IGFS",9
"2709","-10.625,50.625","IE-IGFS",9
"2710","-10.875,50.875","IE-IGFS",9
"2711","-10.375,50.875","IE-IGFS",9
"2712","-10.875,50.625","IE-IGFS",9
"2713","-11.125,50.875","IE-IGFS",9
"2714","-11.375,51.125","IE-IGFS",9
"2715","-11.375,51.375","IE-IGFS",9
"2716","-10.625,51.125","IE-IGFS",9
"2717","-11.125,51.125","IE-IGFS",9
"2718","-9.875,51.125","IE-IGFS",9
"2719","-9.375,51.125","IE-IGFS",9
"2720","-9.875,51.375","IE-IGFS",9
"2721","-9.625,51.375","IE-IGFS",9
"2722","-9.625,51.125","IE-IGFS",9
"2723","-10.125,51.375","IE-IGFS",9
"2724","-9.125,51.125","IE-IGFS",9
"2725","-9.375,51.375","IE-IGFS",9
"2726","-9.875,50.875","IE-IGFS",9
"2727","-9.375,50.875","IE-IGFS",9
"2728","-10.125,51.125","IE-IGFS",9
"2729","-9.125,50.875","IE-IGFS",9
"2730","-9.625,50.875","IE-IGFS",9
"2731","-8.875,51.125","IE-IGFS",9
"2732","-9.125,51.375","IE-IGFS",9
"2733","-10.125,50.875","IE-IGFS",9
"2734","-8.375,51.625","IE-IGFS",9
"2735","-8.625,51.375","IE-IGFS",9
"2736","-8.625,51.125","IE-IGFS",9
"2737","-8.375,51.125","IE-IGFS",9
"2738","-8.125,51.375","IE-IGFS",9
"2739","-7.375,51.125","IE-IGFS",9
"2740","-7.875,50.875","IE-IGFS",9
"2741","-7.625,50.875","IE-IGFS",9
"2742","-7.875,51.375","IE-IGFS",9
"2743","-8.125,51.125","IE-IGFS",9
"2744","-8.375,51.375","IE-IGFS",9
"2745","-7.625,51.125","IE-IGFS",9
"2746","-7.625,51.375","IE-IGFS",9
"2747","-8.875,51.375","IE-IGFS",9
"2748","-8.375,50.875","IE-IGFS",9
"2749","-6.375,51.375","IE-IGFS",9
"2750","-6.375,51.125","IE-IGFS",9
"2751","-7.375,51.375","IE-IGFS",9
"2752","-6.875,51.375","IE-IGFS",9
"2753","-6.625,51.375","IE-IGFS",9
"2754","-6.625,51.125","IE-IGFS",9
"2755","-5.875,51.125","IE-IGFS",9
"2756","-6.125,51.375","IE-IGFS",9
"2757","-6.125,51.125","IE-IGFS",9
"2758","-7.125,51.375","IE-IGFS",9
"2759","-6.875,51.625","IE-IGFS",9
"2760","-5.625,51.375","IE-IGFS",9
"2761","-5.375,51.375","IE-IGFS",9
"2762","-5.375,51.125","IE-IGFS",9
"2763","-5.875,51.375","IE-IGFS",9
"2764","-5.125,51.125","IE-IGFS",9
"2765","-10.375,50.625","IE-IGFS",9
"2766","-9.875,50.375","IE-IGFS",9
"2767","-9.625,50.625","IE-IGFS",9
"2768","-9.875,50.625","IE-IGFS",9
"2769","-10.625,50.375","IE-IGFS",9
"2770","-9.625,50.375","IE-IGFS",9
"2771","-10.125,50.625","IE-IGFS",9
"2772","-9.375,50.625","IE-IGFS",9
"2773","-9.375,50.375","IE-IGFS",9
"2774","-9.625,50.125","IE-IGFS",9
"2775","-10.125,50.125","IE-IGFS",9
"2776","-9.875,50.125","IE-IGFS",9
"2777","-10.125,50.375","IE-IGFS",9
"2778","-8.375,50.625","IE-IGFS",9
"2779","-8.875,50.625","IE-IGFS",9
"2780","-8.875,50.875","IE-IGFS",9
"2781","-8.625,50.625","IE-IGFS",9
"2782","-8.125,50.625","IE-IGFS",9
"2783","-9.125,50.625","IE-IGFS",9
"2784","-7.875,50.625","IE-IGFS",9
"2785","-8.125,50.875","IE-IGFS",9
"2786","-8.625,50.875","IE-IGFS",9
"2787","-7.375,50.625","IE-IGFS",9
"2788","-7.625,50.625","IE-IGFS",9
"2789","-66.875,43.875","NEUS",10
"2790","-67.375,44.375","NEUS",10
"2791","-67.125,44.125","NEUS",10
"2792","-66.875,44.125","NEUS",10
"2793","-67.125,44.375","NEUS",10
"2794","-66.625,44.125","NEUS",10
"2795","-66.625,44.375","NEUS",10
"2796","-66.375,44.375","NEUS",10
"2797","-66.625,44.625","NEUS",10
"2798","-67.125,44.625","NEUS",10
"2799","-66.875,44.375","NEUS",10
"2800","-68.625,43.625","NEUS",10
"2801","-68.125,43.875","NEUS",10
"2802","-68.375,43.875","NEUS",10
"2803","-68.625,43.875","NEUS",10
"2804","-68.125,43.625","NEUS",10
"2805","-69.125,43.875","NEUS",10
"2806","-68.375,43.625","NEUS",10
"2807","-68.875,43.875","NEUS",10
"2808","-68.125,44.125","NEUS",10
"2809","-68.375,44.125","NEUS",10
"2810","-68.875,43.625","NEUS",10
"2811","-67.125,43.875","NEUS",10
"2812","-67.875,44.125","NEUS",10
"2813","-67.375,44.125","NEUS",10
"2814","-67.375,43.625","NEUS",10
"2815","-67.125,43.625","NEUS",10
"2816","-67.875,43.875","NEUS",10
"2817","-67.625,43.875","NEUS",10
"2818","-67.625,43.625","NEUS",10
"2819","-66.875,43.625","NEUS",10
"2820","-67.625,43.375","NEUS",10
"2821","-67.875,43.625","NEUS",10
"2822","-67.625,44.125","NEUS",10
"2823","-67.375,43.875","NEUS",10
"2824","-67.375,43.375","NEUS",10
"2825","-67.125,43.375","NEUS",10
"2826","-67.625,44.375","NEUS",10
"2827","-68.875,43.375","NEUS",10
"2828","-69.125,43.125","NEUS",10
"2829","-69.875,43.375","NEUS",10
"2830","-69.625,43.125","NEUS",10
"2831","-69.375,43.625","NEUS",10
"2832","-69.375,43.375","NEUS",10
"2833","-70.125,43.375","NEUS",10
"2834","-69.375,43.125","NEUS",10
"2835","-69.625,43.375","NEUS",10
"2836","-69.125,43.625","NEUS",10
"2837","-69.875,43.625","NEUS",10
"2838","-69.625,43.625","NEUS",10
"2839","-69.125,43.375","NEUS",10
"2840","-69.375,43.875","NEUS",10
"2841","-70.125,43.625","NEUS",10
"2842","-68.875,43.125","NEUS",10
"2843","-67.875,43.375","NEUS",10
"2844","-68.125,43.375","NEUS",10
"2845","-68.375,43.125","NEUS",10
"2846","-68.625,43.125","NEUS",10
"2847","-67.875,42.875","NEUS",10
"2848","-68.375,42.875","NEUS",10
"2849","-68.625,43.375","NEUS",10
"2850","-67.625,43.125","NEUS",10
"2851","-68.375,43.375","NEUS",10
"2852","-67.875,43.125","NEUS",10
"2853","-68.125,43.125","NEUS",10
"2854","-68.125,42.875","NEUS",10
"2855","-68.625,42.875","NEUS",10
"2856","-70.125,42.625","NEUS",10
"2857","-70.125,42.875","NEUS",10
"2858","-70.375,43.125","NEUS",10
"2859","-69.875,42.625","NEUS",10
"2860","-70.125,43.125","NEUS",10
"2861","-70.625,42.875","NEUS",10
"2862","-70.375,42.625","NEUS",10
"2863","-69.875,43.125","NEUS",10
"2864","-70.375,42.875","NEUS",10
"2865","-69.875,42.875","NEUS",10
"2866","-69.625,42.875","NEUS",10
"2867","-70.875,42.875","NEUS",10
"2868","-70.125,42.375","NEUS",10
"2869","-69.625,42.625","NEUS",10
"2870","-70.625,42.625","NEUS",10
"2871","-69.375,42.625","NEUS",10
"2872","-69.125,42.625","NEUS",10
"2873","-68.875,42.625","NEUS",10
"2874","-69.375,42.875","NEUS",10
"2875","-68.875,42.875","NEUS",10
"2876","-68.875,42.375","NEUS",10
"2877","-69.125,42.375","NEUS",10
"2878","-68.625,42.625","NEUS",10
"2879","-68.375,42.625","NEUS",10
"2880","-69.125,42.875","NEUS",10
"2881","-68.625,42.375","NEUS",10
"2882","-68.875,42.125","NEUS",10
"2883","-68.375,42.375","NEUS",10
"2884","-69.375,42.375","NEUS",10
"2885","-70.625,42.375","NEUS",10
"2886","-70.375,42.375","NEUS",10
"2887","-70.375,42.125","NEUS",10
"2888","-70.625,42.125","NEUS",10
"2889","-70.375,41.875","NEUS",10
"2890","-70.875,42.375","NEUS",10
"2891","-70.625,41.875","NEUS",10
"2892","-69.625,42.125","NEUS",10
"2893","-70.125,42.125","NEUS",10
"2894","-69.875,42.375","NEUS",10
"2895","-69.875,42.125","NEUS",10
"2896","-69.375,42.125","NEUS",10
"2897","-69.875,41.625","NEUS",10
"2898","-70.125,41.875","NEUS",10
"2899","-69.625,41.875","NEUS",10
"2900","-69.875,41.875","NEUS",10
"2901","-69.125,42.125","NEUS",10
"2902","-69.375,41.875","NEUS",10
"2903","-69.625,42.375","NEUS",10
"2904","-69.125,41.875","NEUS",10
"2905","-69.625,41.625","NEUS",10
"2906","-69.375,41.625","NEUS",10
"2907","-70.375,41.125","NEUS",10
"2908","-70.125,41.125","NEUS",10
"2909","-70.625,41.375","NEUS",10
"2910","-70.625,41.125","NEUS",10
"2911","-70.375,41.375","NEUS",10
"2912","-70.875,41.125","NEUS",10
"2913","-70.875,41.375","NEUS",10
"2914","-71.875,40.875","NEUS",10
"2915","-72.375,40.875","NEUS",10
"2916","-71.875,41.125","NEUS",10
"2917","-71.625,41.125","NEUS",10
"2918","-72.125,40.875","NEUS",10
"2919","-71.625,40.875","NEUS",10
"2920","-72.125,40.625","NEUS",10
"2921","-72.375,40.625","NEUS",10
"2922","-71.375,41.125","NEUS",10
"2923","-71.125,40.625","NEUS",10
"2924","-71.375,40.875","NEUS",10
"2925","-71.375,40.625","NEUS",10
"2926","-70.625,40.875","NEUS",10
"2927","-71.125,41.375","NEUS",10
"2928","-71.125,41.125","NEUS",10
"2929","-71.125,40.875","NEUS",10
"2930","-70.875,40.625","NEUS",10
"2931","-70.625,40.625","NEUS",10
"2932","-71.625,40.625","NEUS",10
"2933","-70.875,40.875","NEUS",10
"2934","-71.375,41.375","NEUS",10
"2935","-70.375,40.875","NEUS",10
"2936","-73.625,40.625","NEUS",10
"2937","-73.875,40.375","NEUS",10
"2938","-73.625,40.375","NEUS",10
"2939","-73.875,40.625","NEUS",10
"2940","-73.375,40.625","NEUS",10
"2941","-73.375,40.375","NEUS",10
"2942","-72.625,40.375","NEUS",10
"2943","-72.875,40.375","NEUS",10
"2944","-72.375,40.375","NEUS",10
"2945","-72.875,40.625","NEUS",10
"2946","-72.625,40.875","NEUS",10
"2947","-73.125,40.625","NEUS",10
"2948","-73.125,40.375","NEUS",10
"2949","-72.625,40.125","NEUS",10
"2950","-72.375,40.125","NEUS",10
"2951","-72.625,40.625","NEUS",10
"2952","-73.125,40.125","NEUS",10
"2953","-72.875,40.125","NEUS",10
"2954","-72.875,40.875","NEUS",10
"2955","-72.125,40.375","NEUS",10
"2956","-71.375,40.125","NEUS",10
"2957","-71.875,40.125","NEUS",10
"2958","-71.125,40.125","NEUS",10
"2959","-71.875,39.875","NEUS",10
"2960","-71.375,40.375","NEUS",10
"2961","-71.875,40.375","NEUS",10
"2962","-71.625,40.125","NEUS",10
"2963","-71.625,40.375","NEUS",10
"2964","-71.125,39.875","NEUS",10
"2965","-71.875,40.625","NEUS",10
"2966","-71.625,39.875","NEUS",10
"2967","-71.125,40.375","NEUS",10
"2968","-72.125,40.125","NEUS",10
"2969","-71.375,39.875","NEUS",10
"2970","-73.625,40.125","NEUS",10
"2971","-73.375,39.875","NEUS",10
"2972","-73.625,39.875","NEUS",10
"2973","-73.375,39.625","NEUS",10
"2974","-73.875,40.125","NEUS",10
"2975","-74.125,39.875","NEUS",10
"2976","-73.125,39.625","NEUS",10
"2977","-73.875,39.875","NEUS",10
"2978","-73.375,40.125","NEUS",10
"2979","-73.625,39.625","NEUS",10
"2980","-73.125,39.875","NEUS",10
"2981","-74.125,40.125","NEUS",10
"2982","-72.875,39.875","NEUS",10
"2983","-73.875,39.625","NEUS",10
"2984","-73.625,39.375","NEUS",10
"2985","-72.875,39.625","NEUS",10
"2986","-72.375,39.875","NEUS",10
"2987","-72.625,39.625","NEUS",10
"2988","-72.125,39.875","NEUS",10
"2989","-72.125,39.625","NEUS",10
"2990","-72.375,39.625","NEUS",10
"2991","-72.125,39.375","NEUS",10
"2992","-72.375,39.375","NEUS",10
"2993","-72.625,39.375","NEUS",10
"2994","-71.875,39.625","NEUS",10
"2995","-72.625,39.875","NEUS",10
"2996","-74.125,39.125","NEUS",10
"2997","-74.125,39.625","NEUS",10
"2998","-74.625,39.375","NEUS",10
"2999","-74.375,39.375","NEUS",10
"3000","-74.125,39.375","NEUS",10
"3001","-74.125,38.875","NEUS",10
"3002","-73.875,39.375","NEUS",10
"3003","-74.375,39.125","NEUS",10
"3004","-73.625,39.125","NEUS",10
"3005","-73.875,39.125","NEUS",10
"3006","-74.625,39.125","NEUS",10
"3007","-73.875,38.875","NEUS",10
"3008","-74.375,38.875","NEUS",10
"3009","-72.375,39.125","NEUS",10
"3010","-72.875,38.875","NEUS",10
"3011","-73.375,39.125","NEUS",10
"3012","-73.125,39.125","NEUS",10
"3013","-72.625,39.125","NEUS",10
"3014","-73.125,38.875","NEUS",10
"3015","-73.375,39.375","NEUS",10
"3016","-72.875,39.125","NEUS",10
"3017","-73.375,38.875","NEUS",10
"3018","-73.125,39.375","NEUS",10
"3019","-72.875,39.375","NEUS",10
"3020","-73.125,38.625","NEUS",10
"3021","-74.625,38.625","NEUS",10
"3022","-74.625,38.875","NEUS",10
"3023","-74.875,38.375","NEUS",10
"3024","-74.875,38.875","NEUS",10
"3025","-74.875,38.625","NEUS",10
"3026","-75.125,38.375","NEUS",10
"3027","-74.375,38.625","NEUS",10
"3028","-75.125,38.875","NEUS",10
"3029","-75.125,38.625","NEUS",10
"3030","-74.625,38.375","NEUS",10
"3031","-74.375,38.375","NEUS",10
"3032","-74.125,38.625","NEUS",10
"3033","-73.875,38.375","NEUS",10
"3034","-73.625,38.625","NEUS",10
"3035","-73.375,38.375","NEUS",10
"3036","-73.875,38.625","NEUS",10
"3037","-73.625,38.375","NEUS",10
"3038","-73.625,38.125","NEUS",10
"3039","-73.875,38.125","NEUS",10
"3040","-73.625,38.875","NEUS",10
"3041","-73.375,38.625","NEUS",10
"3042","-74.125,38.375","NEUS",10
"3043","-75.125,38.125","NEUS",10
"3044","-75.125,37.875","NEUS",10
"3045","-74.875,38.125","NEUS",10
"3046","-75.375,37.875","NEUS",10
"3047","-75.375,37.625","NEUS",10
"3048","-74.875,37.875","NEUS",10
"3049","-75.125,37.625","NEUS",10
"3050","-74.375,37.875","NEUS",10
"3051","-74.125,38.125","NEUS",10
"3052","-74.125,37.875","NEUS",10
"3053","-74.625,38.125","NEUS",10
"3054","-74.625,37.875","NEUS",10
"3055","-74.125,37.625","NEUS",10
"3056","-74.375,38.125","NEUS",10
"3057","-74.375,37.625","NEUS",10
"3058","-74.625,37.625","NEUS",10
"3059","-73.875,37.875","NEUS",10
"3060","-75.625,37.375","NEUS",10
"3061","-75.625,37.125","NEUS",10
"3062","-75.375,37.375","NEUS",10
"3063","-75.625,37.625","NEUS",10
"3064","-75.375,37.125","NEUS",10
"3065","-75.625,37.875","NEUS",10
"3066","-75.125,37.125","NEUS",10
